time_s,temperature_c,pressure_torr,flow_sccm,truth_temperature_c,truth_thickness_nm,state,fault,heater,throttle,flow_command,precursor
9.0,42.615657090073775,0.716379816313406,84.74248946106223,42.646546639611756,0.0,HEAT,NONE,1.0,0.0,100.0,False
9.25,45.40055203794779,0.8493204216133459,88.78560397526483,45.55560341275884,0.0,HEAT,NONE,1.0,0.0,100.0,False
9.5,48.29741087977655,0.9890221127059675,91.66280666603363,48.45558357308391,0.0,HEAT,NONE,1.0,0.0,100.0,False
9.75,51.49232544691637,1.129597194220021,94.00792918333455,51.34651544072881,0.0,HEAT,NONE,1.0,0.0,100.0,False
10.0,54.13977299454462,1.27057866526436,95.3066446937232,54.228427247473064,0.0,HEAT,NONE,1.0,0.00640583,100.0,False
10.25,56.931636016431035,1.4134011300237843,96.46622021103907,57.1013471370095,0.0,HEAT,NONE,1.0,0.01436586,100.0,False
10.5,60.09229444344139,1.5469518132507651,97.76173618979873,59.96530316521921,0.0,HEAT,NONE,1.0,0.02211065,100.0,False
10.75,62.69349874551379,1.6923422943858075,98.29904763855258,62.82032330044569,0.0,HEAT,NONE,1.0,0.03475108,100.0,False
11.0,65.43591018272383,1.8280382265252737,98.95744184908499,65.66643542376755,0.0,HEAT,NONE,1.0,0.04712404,100.0,False
11.25,68.49379659337099,1.9537492322370222,99.05505179470758,68.50366732927102,0.0,HEAT,NONE,1.0,0.05904629,100.0,False
11.5,71.18577387590476,2.083796580390938,99.24477151033192,71.33204672432157,0.0,HEAT,NONE,1.0,0.07393352,100.0,False
11.75,74.14392266793048,2.198603005027398,99.41313030188746,74.15160122983423,0.0,HEAT,NONE,1.0,0.08700276,100.0,False
12.0,76.7706996077957,2.319871234710234,99.61623055041751,76.96235838054338,0.0,HEAT,NONE,1.0,0.10342363,100.0,False
12.25,79.90923386808095,2.4246963822907874,99.63197767513536,79.76434562527163,0.0,HEAT,NONE,1.0,0.11761332,100.0,False
12.5,82.50858753819755,2.525295367092451,99.80814845125495,82.55759032719789,0.0,HEAT,NONE,1.0,0.13238002,100.0,False
12.75,85.28582973817319,2.6217758991736884,99.65197875567671,85.34211976412473,0.0,HEAT,NONE,1.0,0.14768746,100.0,False
13.0,87.9969342396013,2.7163761126699266,99.79598525369747,88.11796112874447,0.0,HEAT,NONE,1.0,0.16402651,100.0,False
13.25,90.72702746076162,2.7937423534981556,100.13549315975465,90.88514152890514,0.0,HEAT,NONE,1.0,0.17757149,100.0,False
13.5,93.42558434250255,2.866793539378741,99.84988367989497,93.64368798787473,0.0,HEAT,NONE,1.0,0.19128772,100.0,False
13.75,96.12947452345628,2.9375896843313316,99.95601889528415,96.39362744460539,0.0,HEAT,NONE,1.0,0.20561393,100.0,False
14.0,99.14570303064038,2.9941607911821433,100.03861315144384,99.13498675399649,0.0,HEAT,NONE,1.0,0.21755106,100.0,False
14.25,101.7868980847338,3.050932414340254,99.81210178603509,101.8677926871569,0.0,HEAT,NONE,1.0,0.23047033,100.0,False
14.5,104.40965651763506,3.1039385578429552,99.90808816180764,104.59207193166628,0.0,HEAT,NONE,1.0,0.24337833,100.0,False
14.75,107.35160314528906,3.1421171531400476,99.92223494138184,107.30785109183569,0.0,HEAT,NONE,1.0,0.25348119,100.0,False
15.0,109.93896254341705,3.181220222463291,99.94623803579526,110.01515668896764,0.0,HEAT,NONE,1.0,0.26447081,100.0,False
15.25,112.69129861438914,3.2111264300544162,100.1702708133852,112.71401516161484,0.0,HEAT,NONE,1.0,0.27384158,100.0,False
15.5,115.50652951203347,3.23927731567009,99.91092429802076,115.4044528658385,0.0,HEAT,NONE,1.0,0.28330255,100.0,False
15.75,117.87920076746471,3.263486359909837,100.1416455403164,118.08649607546567,0.0,HEAT,NONE,1.0,0.29227639,100.0,False
16.0,120.73906472247754,3.2805311017079353,100.11478637495688,120.76017098234604,0.0,HEAT,NONE,1.0,0.29990474,100.0,False
16.25,123.55018136450691,3.296337708102873,99.92987946560626,123.42550369660717,0.0,HEAT,NONE,1.0,0.30754888,100.0,False
16.5,126.30976619430983,3.3010276321485423,100.12795773178364,126.08252024691012,0.0,HEAT,NONE,1.0,0.31273992,100.0,False
16.75,128.80533639255793,3.31615480658988,100.2808996118391,128.73124658070333,0.0,HEAT,NONE,1.0,0.32065049,100.0,False
17.0,131.59437538548266,3.315522924130613,99.74600303248748,131.37170856447585,0.0,HEAT,NONE,1.0,0.32492743,100.0,False
17.25,134.12646534286833,3.3194941788224446,99.99762981860796,134.00393198401025,0.0,HEAT,NONE,1.0,0.3303952,100.0,False
17.5,136.75390166618516,3.3189822292127826,99.68313026653638,136.62794254463438,0.0,HEAT,NONE,1.0,0.33485489,100.0,False
17.75,139.28266072452266,3.3236925675174067,99.96285689152228,139.24376587147208,0.0,HEAT,NONE,1.0,0.34063946,100.0,False
18.0,141.85720772425938,3.318483210609864,99.77277636553914,141.85142750969385,0.0,HEAT,NONE,1.0,0.34406566,100.0,False
18.25,144.42595469713413,3.31449858796608,99.75333186380325,144.45095292476617,0.0,HEAT,NONE,1.0,0.3477575,100.0,False
18.5,147.118219663409,3.312382007637954,100.06087251009392,147.04236750270002,0.0,HEAT,NONE,1.0,0.35188056,100.0,False
18.75,149.47730230908516,3.3044503390299997,99.8500654310229,149.62569655029904,0.0,HEAT,NONE,1.0,0.35455494,100.0,False
19.0,152.06796901534767,3.3001807122559006,99.88249665747239,152.20096529540638,0.0,HEAT,NONE,1.0,0.35804458,100.0,False
19.25,154.8216088304745,3.292832329944056,100.30373233614222,154.76819888715147,0.0,HEAT,NONE,1.0,0.36072419,100.0,False
19.5,157.11850403931516,3.2860959678071873,99.98654621548468,157.32742239619517,0.0,HEAT,NONE,1.0,0.3634642,100.0,False
19.75,159.87655635545522,3.2701154018410503,99.93094854779943,159.87866081497486,0.0,HEAT,NONE,1.0,0.36383356,100.0,False
20.0,162.53341864746523,3.265567600671378,100.01214178179038,162.42193905794863,0.0,HEAT,NONE,1.0,0.36682071,100.0,False
20.25,164.91367445974817,3.25997407841778,99.99676713563647,164.95728196183825,0.0,HEAT,NONE,1.0,0.36948025,100.0,False
20.5,167.15465193499955,3.244633629381049,99.70467174468975,167.48471428587186,0.0,HEAT,NONE,1.0,0.3696505,100.0,False
20.75,169.51654494970134,3.2357583097792446,100.20002756545443,170.00426071202583,0.0,HEAT,NONE,1.0,0.37121215,100.0,False
21.0,172.5230138311854,3.2243831488392876,99.85889032860561,172.51594584526583,0.0,HEAT,NONE,1.0,0.3720278,100.0,False
21.25,175.1893861983244,3.219116205709566,100.00719645410538,175.0197942137869,0.0,HEAT,NONE,1.0,0.37419103,100.0,False
21.5,177.5078110009274,3.2091982714079292,100.12080833604242,177.51583026925312,0.0,HEAT,NONE,1.0,0.37511941,100.0,False
21.75,180.08696348163994,3.2003305306590293,99.84356790927527,180.00407838703654,0.0,HEAT,NONE,1.0,0.37616414,100.0,False
22.0,182.56122918119135,3.1883436343632097,100.16407550734408,182.4845628664549,0.0,HEAT,NONE,1.0,0.37630712,100.0,False
22.25,184.76665030775052,3.1811271349029986,99.99889527373492,184.95730793100915,0.0,HEAT,NONE,1.0,0.3774575,100.0,False
22.5,187.2236408960233,3.177899708553078,100.21906029567563,187.42233772861994,0.0,HEAT,NONE,1.0,0.37948091,100.0,False
22.75,189.81013876762213,3.165982876389433,100.05680088411651,189.8796763318635,0.0,HEAT,NONE,1.0,0.37929651,100.0,False
23.0,191.9373138187048,3.15589155258512,99.99079800295081,192.3293477382066,0.0,HEAT,NONE,1.0,0.37939486,100.0,False
23.25,194.78385847326234,3.143792866616392,99.95959766134064,194.77137587024117,0.0,HEAT,NONE,1.0,0.37884988,100.0,False
23.5,197.17904576141015,3.143086554810684,100.0501638529433,197.2057845759175,0.0,HEAT,NONE,1.0,0.38094549,100.0,False
23.75,199.6317643742471,3.1362634488225014,99.91671265973824,199.6325976287775,0.0,HEAT,NONE,1.0,0.38149845,100.0,False
24.0,201.99342418245527,3.118597911154082,100.23536576661694,202.05183872818657,0.0,HEAT,NONE,1.0,0.37926926,100.0,False
24.25,204.6081813547946,3.120349303605808,100.1003346862511,204.46353149956542,0.0,HEAT,NONE,1.0,0.38159522,100.0,False
24.5,206.88422178276997,3.1113214616867806,99.96219895240687,206.8676994946204,0.0,HEAT,NONE,1.0,0.38125793,100.0,False
24.75,209.23382612771525,3.1043946852470117,100.22677438353044,209.26436619157369,0.0,HEAT,NONE,1.0,0.38130861,100.0,False
25.0,211.73690818066382,3.097933335839677,99.91309116082468,211.6535549953926,0.0,HEAT,NONE,1.0,0.3813683,100.0,False
25.25,213.9400394649061,3.097094097708091,100.07600307250857,214.03528923801787,0.0,HEAT,NONE,1.0,0.38271748,100.0,False
25.5,216.4197247623386,3.0852633708918487,99.83364197132595,216.409592178592,0.0,HEAT,NONE,1.0,0.38132359,100.0,False
25.75,218.76645777006556,3.083734655536321,99.9411194005962,218.77648700368604,0.0,HEAT,NONE,1.0,0.38231107,100.0,False
26.0,221.10191044007604,3.075194009751104,100.01643914614365,221.13599682752613,0.0,HEAT,NONE,1.0,0.38152989,100.0,False
26.25,223.24919306040712,3.070439293824378,99.87184066565133,223.48814469221895,0.0,HEAT,NONE,1.0,0.38156176,100.0,False
26.5,225.96564132286176,3.0643582452942115,100.08655700724773,225.83295356797737,0.0,HEAT,NONE,1.0,0.38119051,100.0,False
26.75,228.39911197125312,3.0616159352628562,99.90976355863508,228.17044635334412,0.0,HEAT,NONE,1.0,0.38155253,100.0,False
27.0,230.5293607142847,3.0585288655319207,99.85095754530444,230.50064587541578,0.0,HEAT,NONE,1.0,0.38178,100.0,False
27.25,232.89271280242252,3.060692841776498,99.96128319881188,232.82357489006552,0.0,HEAT,NONE,1.0,0.38325243,100.0,False
27.5,235.1088246527558,3.0473237095630235,100.04786326636419,235.1392560821655,0.0,HEAT,NONE,1.0,0.38090348,100.0,False
27.75,237.2606656321022,3.0439720730699884,100.19195008976051,237.44771206580833,0.0,HEAT,NONE,1.0,0.38085172,100.0,False
28.0,239.61314742561856,3.0475547727331938,100.22865369982405,239.74896538452776,0.0,HEAT,NONE,1.0,0.3824574,100.0,False
28.25,242.08193748014057,3.042597923771979,100.29283764100916,242.04303851151906,0.0,HEAT,NONE,1.0,0.38198663,100.0,False
28.5,244.30044458954842,3.0361232208028364,99.79701533988465,244.32995384985827,0.0,HEAT,NONE,1.0,0.3810704,100.0,False
28.75,246.61598979477318,3.0397750052490675,100.14393930691902,246.60973373272122,0.0,HEAT,NONE,1.0,0.38256513,100.0,False
29.0,248.74108673738874,3.0298334568601146,99.92437431538588,248.88240042360144,0.0,HEAT,NONE,1.0,0.38073798,100.0,False
29.25,251.19181632890192,3.029620141836674,100.03216809166064,251.14797611652762,0.0,HEAT,NONE,1.0,0.38118225,100.0,False
29.5,253.45099384298715,3.0271388660014673,99.99397390864556,253.40648293628033,0.0,HEAT,NONE,1.0,0.38105376,100.0,False
29.75,255.68893179519065,3.025741287608655,100.0755281296657,255.65794293860824,0.0,HEAT,NONE,1.0,0.38115351,100.0,False
30.0,258.1830094764426,3.025800337516043,100.00837158190026,257.90237811044335,0.0,HEAT,NONE,1.0,0.38158793,100.0,False
30.25,259.8868925766114,3.0231756671926875,99.70799823819027,260.1398103701157,0.0,HEAT,NONE,1.0,0.38135365,100.0,False
30.5,262.1589064546442,3.0227479051219235,100.10593525898783,262.3702615675676,0.0,HEAT,NONE,1.0,0.38162334,100.0,False
30.75,264.5712626348143,3.013230816166322,99.94429772244247,264.5937534845666,0.0,HEAT,NONE,1.0,0.37963711,100.0,False
31.0,266.7084970871862,3.019214953637992,100.33865957984663,266.8103078349186,0.0,HEAT,NONE,1.0,0.38135506,100.0,False
31.25,269.0524858378731,3.0133850257492085,99.82441727044171,269.0199462646799,0.0,HEAT,NONE,1.0,0.38022206,100.0,False
31.5,271.2142762102531,3.014076494024723,99.82727212606152,271.2226903523683,0.0,HEAT,NONE,1.0,0.38062254,100.0,False
31.75,273.4360148945279,3.009961280095471,100.16681609075255,273.41856160917405,0.0,HEAT,NONE,1.0,0.37983883,100.0,False
32.0,275.7669790700381,3.0158022466002663,99.9288924294037,275.6075814791699,0.0,HEAT,NONE,1.0,0.3814581,100.0,False
32.25,277.86694942401795,3.010784953022806,99.94167819078596,277.78977133952026,0.0,HEAT,NONE,1.0,0.38046361,100.0,False
32.5,279.91428065211915,3.0063220768455055,99.78342044561305,279.96515250069046,0.0,HEAT,NONE,1.0,0.37954121,100.0,False
32.75,282.25289342528583,3.0090486655926294,100.03246372766718,282.13374620665445,0.0,HEAT,NONE,1.0,0.38033487,100.0,False
33.0,284.4458301933704,3.0035879886206516,99.88238048892617,284.2955736351023,0.0,HEAT,NONE,1.0,0.3791354,100.0,False
33.25,286.47695612416703,3.0095764196945916,99.94343883243879,286.45065589764727,0.0,HEAT,NONE,1.0,0.38069229,100.0,False
33.5,288.7533909249363,3.0081399087880376,99.81799267917505,288.59901404003165,0.0,HEAT,NONE,1.0,0.3804861,100.0,False
33.75,290.60105447593384,3.0091498200552262,100.06957471846783,290.74066904233246,0.0,HEAT,NONE,1.0,0.380865,100.0,False
34.0,292.5907826333154,3.0099142679927375,100.08970405466367,292.8756418191664,0.0,HEAT,NONE,1.0,0.3811944,100.0,False
34.25,295.2054546680484,3.0037920775985727,99.95564406679985,295.0039532198939,0.0,HEAT,NONE,1.0,0.3798319,100.0,False
34.5,296.95665546611025,3.012133009993378,99.97368186618871,297.1256240288229,0.0,HEAT,NONE,1.0,0.38196443,100.0,False
34.75,299.4788049442241,3.0014641179207255,100.02457617884981,299.2406749654118,0.0,HEAT,NONE,1.0,0.37950351,100.0,False
35.0,301.09842381148627,3.0020272046073146,100.14756323625988,301.3491266844718,0.0,HEAT,NONE,1.0,0.37968399,100.0,False
35.25,303.2632382040322,3.0061136358150744,100.05058567237718,303.45099977636835,0.0,HEAT,NONE,1.0,0.38073811,100.0,False
35.5,305.389722128475,3.0007734879039867,99.93114014849414,305.5463147672226,0.0,HEAT,NONE,1.0,0.37951216,100.0,False
35.75,307.62766421842025,3.000495650887396,99.87590681487927,307.6350921191116,0.0,HEAT,NONE,1.0,0.37946941,100.0,False
36.0,309.67166407489117,2.998872684864824,99.80657101410351,309.7173522302684,0.0,HEAT,NONE,1.0,0.37908789,100.0,False
36.25,311.7858889629047,3.0045873596861346,99.77059424423238,311.7931154352808,0.0,HEAT,NONE,1.0,0.38049578,100.0,False
36.5,313.8629282280101,2.999501812240655,99.85342818442979,313.8624020052905,0.0,HEAT,NONE,1.0,0.37930562,100.0,False
36.75,316.0532477960977,2.999835560093821,100.22474525245971,315.9252321481905,0.0,HEAT,NONE,1.0,0.37939048,100.0,False
37.0,317.86465010420085,3.0024626616755907,99.9659075490164,317.9816260088228,0.0,HEAT,NONE,1.0,0.38004395,100.0,False
37.25,319.9185003978061,3.0027642131943475,99.97675261403876,320.03160366917507,0.0,HEAT,NONE,1.0,0.38015459,100.0,False
37.5,322.1656667356838,3.000535961037644,99.83712756170478,322.0751851485768,0.0,HEAT,NONE,1.0,0.37964449,100.0,False
37.75,324.0970800174161,3.0006986361002723,100.14376944308216,324.11239040389444,0.0,HEAT,NONE,1.0,0.37969714,100.0,False
38.0,326.0072989786266,3.0002790842417864,99.74171819046548,326.14323932972684,0.0,HEAT,NONE,1.0,0.37960697,100.0,False
38.25,328.26547571765065,2.997044832947339,99.72904607183744,328.16775175859914,0.0,HEAT,NONE,1.0,0.37881584,100.0,False
38.5,330.1770649360154,3.003769955757138,99.77133295776821,330.1859474611566,0.0,HEAT,NONE,1.0,0.38044313,100.0,False
38.75,332.03464080854957,2.9978314713491447,99.83057550304869,332.19784614635785,0.0,HEAT,NONE,1.0,0.37902505,100.0,False
39.0,334.2603816449169,2.997744422050274,99.89177278953096,334.2034674616667,0.0,HEAT,NONE,1.0,0.37897911,100.0,False
39.25,336.2903268030474,2.9980151515956415,100.06491701466709,336.202830993245,0.0,HEAT,NONE,1.0,0.37901889,100.0,False
39.5,338.0502484903607,2.996741077936254,99.72468260662134,338.19595626614296,0.0,HEAT,NONE,1.0,0.37867913,100.0,False
39.75,340.4620431625272,2.999621666167781,100.03659000519225,340.1828627444904,0.0,HEAT,NONE,1.0,0.37934867,100.0,False
40.0,342.15891240533966,3.001031634158273,100.00745297190615,342.1635698316868,0.0,HEAT,NONE,1.0,0.37968981,100.0,False
40.25,344.42432942647093,2.997291265787744,99.76638068408526,344.1380968705905,0.0,HEAT,NONE,1.0,0.3787767,100.0,False
40.5,345.9546691934352,2.9965744936700687,100.11204430787228,346.10646314370786,0.0,HEAT,NONE,1.0,0.3785643,100.0,False
40.75,348.191744604812,2.9979277204525876,99.79143463353054,348.06868787338135,0.0,HEAT,NONE,1.0,0.37885334,100.0,False
41.0,349.9715707240063,3.005108812177339,99.57706458733024,350.02479022197747,0.0,HEAT,NONE,1.0,0.38059751,100.0,False
41.25,352.05378330742616,2.997239450743981,100.15605507198117,351.97478929207375,0.0,HEAT,NONE,1.0,0.37871425,100.0,False
41.5,353.75701553551386,2.9997989667552294,99.77405813490405,353.91870412664537,0.0,HEAT,NONE,1.0,0.37931124,100.0,False
41.75,355.7099650316763,3.0047908137015216,100.12308680288349,355.856553709251,0.0,HEAT,NONE,1.0,0.38053998,100.0,False
42.0,357.72810674139583,2.997589198206964,99.71592892952322,357.78835696421845,0.0,HEAT,NONE,1.0,0.37881995,100.0,False
42.25,359.6550842500441,3.000273915098714,99.98739184632481,359.71413275682926,0.0,HEAT,NONE,1.0,0.37945386,100.0,False
42.5,361.61983110430646,2.996946431384692,99.99005891719514,361.63389989350287,0.0,HEAT,NONE,1.0,0.37863502,100.0,False
42.75,363.5418761150503,3.0044067380394845,100.28001001815284,363.54767712198054,0.0,HEAT,NONE,1.0,0.38043931,100.0,False
43.0,365.4349347774706,2.99784151334207,99.99025268053569,365.45548313150823,0.0,HEAT,NONE,1.0,0.37887175,100.0,False
43.25,367.2661933617309,2.9980657291770108,99.99120247721166,367.3573365530191,0.0,HEAT,NONE,1.0,0.37890077,100.0,False
43.5,369.0967602946428,3.00224624099078,99.98441266762238,369.25325595931565,0.0,HEAT,NONE,1.0,0.37990853,100.0,False
43.75,371.1807611112799,2.999668390021778,99.89091183291212,371.1432598652509,0.0,HEAT,NONE,1.0,0.37929888,100.0,False
44.0,372.8851727939469,2.9995104838480833,99.91768594938581,373.0273667279092,0.0,HEAT,NONE,1.0,0.37925579,100.0,False
44.25,374.9406801467682,3.0002283277805417,99.79565398781158,374.9055949467868,0.0,HEAT,NONE,1.0,0.3794269,100.0,False
44.5,376.7880310588851,2.996173861988168,99.9075283561721,376.77796286397086,0.0,HEAT,NONE,1.0,0.37842816,100.0,False
44.75,378.60033572293656,2.9942750174654518,100.01372611717898,378.64448876431925,0.0,HEAT,NONE,1.0,0.37791078,100.0,False
45.0,380.527838378096,3.0004834549556056,99.93635240912924,380.50519087563885,0.0,HEAT,NONE,1.0,0.37937009,100.0,False
45.25,382.3040468198472,2.997970433136986,99.95954494454067,382.36008736886345,0.0,HEAT,NONE,1.0,0.37875117,100.0,False
45.5,384.1263045877041,3.001328603536467,99.81937958656826,384.20919635823134,0.0,HEAT,NONE,1.0,0.37955207,100.0,False
45.75,386.087874387814,3.001359564846856,99.97876557517317,386.0525359014623,0.0,HEAT,NONE,1.0,0.37957293,100.0,False
46.0,387.82424327647067,3.002462737835761,99.7503097439809,387.8901239999336,0.0,HEAT,NONE,1.0,0.37986032,100.0,False
46.25,389.7910465995779,3.0013205686996924,100.04250644388017,389.72197859885614,0.0,HEAT,NONE,1.0,0.37960818,100.0,False
46.5,391.6056144763145,2.9985121699361494,99.96108099125478,391.5481175874496,0.0,HEAT,NONE,1.0,0.3789313,100.0,False
46.75,393.4641175487994,3.0018802602334382,100.03100691481639,393.36855879911695,0.0,HEAT,NONE,1.0,0.37974533,100.0,False
47.0,394.95617197485103,3.0020377358543415,100.17542064879895,395.183320011619,0.0,HEAT,NONE,1.0,0.37980803,100.0,False
47.25,397.14386967120396,3.0009489610266185,99.76634820945935,396.99241894724753,0.0,HEAT,NONE,1.0,0.37956562,100.0,False
47.5,398.93725499513295,2.999719484669776,99.62012205278994,398.79587327299873,0.0,HEAT,NONE,1.0,0.37927545,100.0,False
47.75,400.6502817112117,2.9957006274622944,99.80553391297073,400.5937006007456,0.0,HEAT,NONE,1.0,0.37828128,100.0,False
48.0,402.2906746535539,3.0043439761676933,99.94437319687323,402.38591848741,0.0,HEAT,NONE,1.0,0.38036324,100.0,False
48.25,404.21319317329426,3.0054015030761376,100.23910446439835,404.1725444351338,0.0,HEAT,NONE,1.0,0.38067829,100.0,False
48.5,405.9380928790763,2.9989778985789295,99.81086940488656,405.9535958914504,0.0,HEAT,NONE,1.0,0.3791609,100.0,False
48.75,407.6249215383272,3.001056857401305,100.05935961427143,407.72909024945443,0.0,HEAT,NONE,1.0,0.37966515,100.0,False
49.0,409.5155805826483,3.0026700495724263,99.88414479804501,409.4990448479722,0.0,HEAT,NONE,1.0,0.38007928,100.0,False
49.25,411.25506549370306,3.0016501173974808,100.08762188593417,411.2634769717306,0.0,HEAT,NONE,1.0,0.37986341,100.0,False
49.5,413.18304571788605,3.000502677371089,99.95358961666047,413.0224038515262,0.0,HEAT,NONE,1.0,0.37960411,100.0,False
49.75,414.83017150343255,2.996253704258953,99.75408110026852,414.77584266439317,0.0,HEAT,NONE,1.0,0.37856431,100.0,False
